Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,PageValues,SpecialDay,Q1,Q2,Q3,Q4,IsMajorOS,IsPopularBrowser,Region,TrafficType,Traffic_Type1,Traffic_Type2,Traffic_Type3,Traffic_Type4,TrafficType_Other,Returning_Visitor,Weekend,Total_PageView,Total_TimeSpent,AvgTime_PerPage,Conversion_Efficiency,Revenue
0,0,0,0,41,817.7958109,0.034492302,0,0,0,1,0,0,1,1,1,13,0,0,0,0,1,1,0,41,817.7958109,19.47132883,0,0
7,79.2,0,0,30,1011.916667,0,12.9058765,0,0,0,1,0,1,1,4,4,0,0,0,1,0,1,0,37,1091.116667,28.7135965,0.011817306,0
0,0,1,0,7,1646.2,0.025,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,1,0,8,1646.2,182.9111111,0,0
5,35.7,5,95.65,95,2383.139223,0.019666667,0,0,0,0,1,0,1,1,1,3,0,0,1,0,0,1,0,105,2514.489223,23.72159644,0,0
3,59.79,0,0,39,752.56,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,42,812.35,18.89186047,0,0
0,0,0,0,1,0,0.2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1,15.2,0,0,6,199.6,0,0,0,0,0,0,1,1,0,2,6,0,0,0,0,1,0,0,7,214.8,26.85,0,0
0,0,0,0,23,386.18,0.004347826,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,0,23,386.18,16.09083333,0,0
0,0,0,0,31,464.9333333,0.006451613,0,0,0,1,0,0,1,1,3,3,0,0,1,0,0,1,0,31,464.9333333,14.52916667,0,0
4,96.4,0,0,10,217.6,0,0,0,0,0,0,1,1,1,2,2,0,1,0,0,0,0,1,14,314,20.93333333,0,0
5,77,0,0,94,3210.848218,0.00212766,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,1,99,3287.848218,32.87848218,0,0
0,0,2,38.2,39,873,0.01,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,0,41,911.2,21.6952381,0,0
1,0,0,0,12,277.45,0.06,0,0,0,1,0,0,1,1,3,13,0,0,0,0,1,1,0,13,277.45,19.81785714,0,0
0,0,0,0,28,512.7166667,0.007142857,1.401949127,0,0,0,1,0,1,1,7,1,1,0,0,0,0,1,1,28,512.7166667,17.67988506,0.002729032,1
2,8,2,90.2,13,1286.050476,0.0125,0,0,0,0,1,0,1,1,3,2,0,1,0,0,0,1,0,17,1384.250476,76.90280422,0,0
0,0,4,225.7666667,222,9630.209524,0.053355457,0,0,0,1,0,0,0,0,9,5,0,0,0,0,1,0,0,226,9855.976191,43.41839732,0,0
0,0,0,0,9,140.2,0,0,0,0,0,1,0,1,1,9,2,0,1,0,0,0,0,1,9,140.2,14.02,0,0
1,11,0,0,6,43.7,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,7,54.7,6.8375,0,0
1,66.4,0,0,39,606.3666667,0.015789474,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,0,40,672.7666667,16.40894309,0,0
4,28.73333333,0,0,12,243.75,0,8.150811238,0,0,1,0,0,1,1,4,2,0,1,0,0,0,1,1,16,272.4833333,16.02843137,0.029803685,1
6,661.7666667,6,204,8,254.25,0.025,0,0,0,0,1,0,1,1,4,2,0,1,0,0,0,1,1,20,1120.016667,53.33412699,0,0
1,53.4,0,0,18,539.5,0.011111111,0,0,0,0,0,1,1,1,3,1,1,0,0,0,0,1,0,19,592.9,29.645,0,0
2,23.8,0,0,6,135.2,0,0,0,0,0,1,0,1,0,3,1,1,0,0,0,0,0,0,8,159,17.66666667,0,0
2,13,0,0,16,346.3866667,0,0,0,0,0,1,0,1,1,3,4,0,0,0,1,0,1,0,18,359.3866667,18.91508772,0,0
1,23.96,0,0,94,2103.938772,0.013731061,1.47623044,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,95,2127.898772,22.16561221,0.000693424,0
9,64.5,3,99.6,33,768.4133333,0.004878049,41.34613116,0,0,0,1,0,1,1,4,2,0,1,0,0,0,1,0,45,932.5133333,20.27202898,0.044290884,0
9,358.2583333,3,377.4333333,64,5738.902193,0,12.08836478,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,0,76,6474.59386,84.08563454,0.001866758,1
0,0,0,0,8,64.6,0.05,0,0,0,0,1,0,1,1,2,13,0,0,0,0,1,1,0,8,64.6,7.177777778,0,0
0,0,0,0,26,559.56,0.008,0,0,0,0,1,0,1,1,4,4,0,0,0,1,0,1,0,26,559.56,20.72444444,0,0
2,82.6,0,0,10,352,0,27.19298393,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,1,12,434.6,33.43076923,0.062426501,1
0,0,0,0,5,53.4,0.12,0,0,0,1,0,0,1,1,3,13,0,0,0,0,1,1,1,5,53.4,8.9,0,0
2,31.2,0,0,3,55.4,0,0,0,0,0,0,1,1,1,1,5,0,0,0,0,1,0,0,5,86.6,14.43333333,0,0
0,0,0,0,9,206.6,0,0,0,0,0,1,0,1,0,3,4,0,0,0,1,0,0,0,9,206.6,20.66,0,0
7,199.85,0,0,39,1267.453333,0.004761905,17.92758699,0,0,0,0,1,1,0,1,4,0,0,0,1,0,1,0,46,1467.303333,31.21921985,0.01220973,0
1,5.5,6,387.5,25,621.2,0,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,1,32,1014.2,30.73333333,0,0
0,0,0,0,15,148.9333333,0,0,0,0,1,0,0,0,1,1,13,0,0,0,0,1,1,0,15,148.9333333,9.308333331,0,0
4,64.6,2,28.7,16,597.6,0.019047619,0,0,0,0,0,1,1,1,1,5,0,0,0,0,1,1,1,22,690.9,30.03913043,0,0
0,0,0,0,43,654.0666667,0,0,0,0,0,1,0,1,1,7,3,0,0,1,0,0,1,0,43,654.0666667,14.86515152,0,0
2,53.4,0,0,2,0,0.05,0,0,0,0,1,0,1,1,6,3,0,0,1,0,0,1,0,4,53.4,10.68,0,0
5,59.9,2,8,84,2359.522438,0.016666667,3.478135617,0,0,1,0,0,1,1,4,3,0,0,1,0,0,1,0,91,2427.422438,26.3850265,0.001432261,0
1,23.2,0,0,4,44.8,0,0,0,0,1,0,0,1,0,7,4,0,0,0,1,0,1,1,5,68,11.33333333,0,0
1,0,0,0,23,579.3,0,0,0,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,24,579.3,23.172,0,0
1,46.4,0,0,13,118.2666667,0,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,1,14,164.6666667,10.97777778,0,0
8,176.25,1,141,20,651.7658974,0,19.13285864,0,0,0,0,1,1,1,4,2,0,1,0,0,0,1,0,29,969.0158974,32.30052991,0.019724273,1
9,68.4,1,6,30,728.8666667,0.037373737,0,0,0,0,0,1,1,1,3,20,0,0,0,0,1,1,1,40,803.2666667,19.59186992,0,0
5,265.0433333,1,0,38,1712.776667,0.013333333,0,0,0,0,1,0,1,1,8,1,1,0,0,0,0,1,0,44,1977.82,43.95155556,0,0
4,68.73333333,0,0,44,2498.866667,0,11.33062869,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,48,2567.6,52.40000001,0.004411208,1
9,219.9333333,0,0,56,1371.415714,0.002539683,0,0,0,0,0,1,1,1,1,5,0,0,0,0,1,1,1,65,1591.349047,24.1113492,0,0
0,0,2,38.2,121,3362.749679,0.025170765,4.212415755,0,0,0,1,0,1,1,1,3,0,0,1,0,0,1,0,123,3400.949679,27.42701354,0.001238236,0
2,70.6,0,0,30,515.2333333,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0,1,0,32,585.8333333,17.75252525,0,0
0,0,0,0,62,2636.513492,0.04781874,0,0,0,0,1,0,1,1,3,13,0,0,0,0,1,1,1,62,2636.513492,41.84942051,0,0
1,70,0,0,12,1644.233333,0,0,0,0,0,1,0,1,1,4,4,0,0,0,1,0,0,0,13,1714.233333,122.4452381,0,0
8,166.7,0,0,9,171.7,0.016666667,0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,17,338.4,18.8,0,0
0,0,1,322.4,27,1747.7,0.007692308,0,0,0,0,0,1,1,0,5,1,1,0,0,0,0,1,0,28,2070.1,71.38275862,0,0
1,54.4,0,0,6,270.9,0,0,0,0,0,0,1,1,1,7,3,0,0,1,0,0,0,0,7,325.3,40.6625,0,0
5,152.1,0,0,27,1474.533333,0.014814815,27.89717093,0,0,0,0,1,1,0,6,1,1,0,0,0,0,1,1,32,1626.633333,49.29191918,0.017139715,0
0,0,0,0,3,255,0,0,0,0,1,0,0,1,1,3,4,0,0,0,1,0,1,0,3,255,63.75,0,0
0,0,0,0,25,1131.8,0.024,0,0,0,1,0,0,1,1,4,1,1,0,0,0,0,1,1,25,1131.8,43.53076923,0,0
2,58.4,0,0,5,303.1,0,0,0,0,0,0,1,1,1,3,6,0,0,0,0,1,1,0,7,361.5,45.1875,0,1
1,106.8,0,0,17,327.5380952,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,0,0,18,434.3380952,22.85989975,0,0
0,0,0,0,39,1867.033333,0,0,0,0,0,0,1,1,0,4,2,0,1,0,0,0,1,0,39,1867.033333,46.67583333,0,0
0,0,0,0,1,0,0.2,0,0,0,1,0,0,1,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,3,50.2,0,0,0,0,0,1,0,1,1,1,13,0,0,0,0,1,1,0,3,50.2,12.55,0,0
3,82.6,0,0,1,16.2,0,0,0,0,0,0,1,1,1,9,2,0,1,0,0,0,0,0,4,98.8,19.76,0,0
7,275.0844444,0,0,70,806.0266667,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,77,1081.111111,13.86039886,0,0
1,17.2,0,0,6,243.3,0,22.09581063,0,0,0,0,1,1,0,8,1,1,0,0,0,0,1,0,7,260.5,32.5625,0.084496408,0
11,189.4833333,1,303.2,91,4864.147143,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,1,103,5356.830476,51.50798535,0,0
0,0,0,0,13,374.9,0,16.72561819,0,0,0,1,0,0,1,1,3,0,0,1,0,0,1,0,13,374.9,26.77857143,0.044494861,1
4,74.5,0,0,22,672.95,0,0,0,0,0,1,0,1,1,9,2,0,1,0,0,0,1,0,26,747.45,27.68333333,0,1
3,33.6,0,0,4,109.5,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,7,143.1,17.8875,0,0
0,0,0,0,19,623.2,0.022222222,0,0,0,0,1,0,1,0,4,1,1,0,0,0,0,1,1,19,623.2,31.16,0,0
4,304.6,0,0,7,137.6,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,0,0,11,442.2,36.85,0,0
0,0,0,0,36,1083.75163,0.006666667,0,0,0,1,0,0,1,1,3,2,0,1,0,0,0,1,0,36,1083.75163,29.29058459,0,0
1,5.5,0,0,103,1955.168685,0.015359477,0,0,0,1,0,0,1,1,9,13,0,0,0,0,1,1,1,104,1960.668685,18.6730351,0,0
0,0,0,0,103,3357.053333,0.015533981,0,0,0,0,1,0,1,1,4,1,1,0,0,0,0,1,0,103,3357.053333,32.27935897,0,0
0,0,0,0,62,1200.354444,0.003225806,0,0,0,0,0,1,1,1,4,1,1,0,0,0,0,1,0,62,1200.354444,19.05324514,0,0
0,0,0,0,74,1268.266667,0.002702703,0,0,0,1,0,0,1,1,2,4,0,0,0,1,0,1,0,74,1268.266667,16.91022223,0,0
0,0,0,0,27,4622,0.027160494,0,0,0,0,0,1,1,0,6,1,1,0,0,0,0,1,0,27,4622,165.0714286,0,0
2,22.2,0,0,18,470.8966667,0,0,0,0,0,0,1,1,1,2,4,0,0,0,1,0,0,0,20,493.0966667,23.48079365,0,0
0,0,0,0,50,1085.891081,0.025952381,0,0,0,0,0,1,1,1,1,4,0,0,0,1,0,1,0,50,1085.891081,21.29198198,0,0
3,102.8,0,0,25,1109.233333,0,61.30486592,0,0,0,1,0,1,1,6,5,0,0,0,0,1,0,0,28,1212.033333,41.79425286,0.050538484,1
4,353.4,2,0,11,587.2,0.013333333,0,0,0,0,1,0,1,0,2,3,0,0,1,0,0,1,1,17,940.6,52.25555556,0,0
5,151.3333333,0,0,11,283.3333333,0.033333333,13.91046998,0,0,0,0,1,1,1,6,20,0,0,0,0,1,1,0,16,434.6666666,25.56862745,0.031929158,1
2,36.2,3,52,4,48,0.057142857,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,1,9,136.2,13.62,0,0
10,208.5133333,0,0,17,369.1,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,1,0,0,27,577.6133333,20.62904762,0,0
0,0,0,0,26,436.8,0.074074074,0,0,0,0,1,0,1,1,1,3,0,0,1,0,0,1,0,26,436.8,16.17777778,0,0
4,175.8666667,0,0,2,5,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,0,0,6,180.8666667,25.83809524,0,0
5,30,1,4,107,4376.902655,0.007272727,0,0,0,0,0,1,1,1,2,4,0,0,0,1,0,1,0,113,4410.902655,38.69212855,0,0
1,26.2,0,0,32,1427.676667,0,19.9656361,0,0,0,1,0,1,0,3,4,0,0,0,1,0,1,0,33,1453.876667,42.76107844,0.01372325,1
0,0,0,0,16,511.2,0.0125,0,0,0,0,1,0,1,1,3,3,0,0,1,0,0,1,0,16,511.2,30.07058824,0,0
6,1672.033333,0,0,28,518.3966667,0.006060606,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,1,34,2190.43,62.58371428,0,0
5,187.1,0,0,101,7220.776667,0.001960784,3.998184141,0,0,0,0,1,1,1,7,3,0,0,1,0,0,1,0,106,7407.876667,69.23249221,0.000539648,1
8,133.35,2,383.8,14,552.48,0.005263158,20.33155364,0,0,0,1,0,1,1,1,6,0,0,0,0,1,1,0,24,1069.63,42.7852,0.018990271,0
9,570.2666667,0,0,11,259.5533333,0.011111111,6.80128988,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,20,829.82,39.5152381,0.008186238,0
15,238.6838095,0,0,33,799.1049417,0.004347826,19.03293603,0,0,0,1,0,1,1,3,2,0,1,0,0,0,1,1,48,1037.788751,21.17936227,0.018322239,0
6,144.8333333,0,0,23,1007.233333,0,19.57059225,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,29,1152.066666,38.40222221,0.016972646,0
2,40.8,0,0,45,1668.125238,0.004444444,47.57360345,0,0,0,1,0,1,1,4,2,0,1,0,0,0,1,0,47,1708.925238,35.60260913,0.027822037,0
0,0,0,0,7,189.2,0,78.56959864,0,0,0,1,0,1,1,3,2,0,1,0,0,0,1,0,7,189.2,23.65,0.413089372,1
9,122.2,0,0,51,2303.96,0.019496855,0,0,0,0,1,0,1,0,4,2,0,1,0,0,0,1,0,60,2426.16,39.77311475,0,0
0,0,0,0,8,158.42,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,1,0,8,158.42,17.60222222,0,0
2,25.2,4,86.6,21,1702.5,0.016666667,0,0,0,0,0,1,1,1,7,3,0,0,1,0,0,1,1,27,1814.3,64.79642857,0,0
0,0,0,0,2,11,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,2,11,3.666666667,0,0
2,73.75,0,0,20,546.669697,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,22,620.419697,26.97476943,0,0
2,68.6,0,0,10,279.7666667,0,0,0,0,0,0,1,1,1,7,4,0,0,0,1,0,0,0,12,348.3666667,26.7974359,0,0
1,19.4,0,0,18,1077.373333,0.034126984,18.22752549,0,0,0,0,1,1,1,9,2,0,1,0,0,0,1,0,19,1096.773333,54.83866665,0.016604088,0
10,242.6333333,4,23,47,1534.815256,0.022807018,5.194081873,0,0,0,1,0,1,1,1,3,0,0,1,0,0,1,0,61,1800.448589,29.03949338,0.002883281,0
3,17.94545455,1,6,18,268.4525974,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,1,0,22,292.398052,12.71295878,0,1
0,0,0,0,7,116.8,0.028571429,0,0,0,0,1,0,1,1,6,13,0,0,0,0,1,1,0,7,116.8,14.6,0,0
6,80.5,1,10.06666667,23,477.7,0,0,0,0,0,1,0,0,1,7,2,0,1,0,0,0,0,1,30,568.2666667,18.3311828,0,0
4,158.2,0,0,62,4402.25,0,246.7585902,0,0,0,0,1,0,1,8,2,0,1,0,0,0,0,0,66,4560.45,68.06641791,0.054096524,0
0,0,0,0,5,334.4,0,0,0,0,0,1,0,1,1,6,1,1,0,0,0,0,1,0,5,334.4,55.73333333,0,0
3,180.8,0,0,10,408.4666667,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,1,1,13,589.2666667,42.09047619,0,0
7,2720.5,3,353.4,68,5943.547619,0.032236842,0,0,0,0,1,0,1,1,1,13,0,0,0,0,1,1,0,78,9017.447619,114.1449066,0,0
2,154.6,2,69.6,20,479.1,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,0,0,24,703.3,28.132,0,0
1,125,0,0,24,677.3333333,0,0,0,0,0,0,1,1,1,8,1,1,0,0,0,0,1,0,25,802.3333333,30.85897436,0,0
2,75.6,1,11,28,2074.929524,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,31,2161.529524,67.54779763,0,0
2,10.3,0,0,142,4204.433333,0.009722222,0.770991864,0,0,0,1,0,1,1,4,13,0,0,0,0,1,1,0,144,4214.733333,29.06712643,0.000182884,0
4,124.6,0,0,4,71,0,0,0,0,0,1,0,1,0,4,1,1,0,0,0,0,0,0,8,195.6,21.73333333,0,0
12,139.3666667,0,0,13,139.4333333,0,47.30370179,0,0,0,0,1,1,1,1,5,0,0,0,0,1,0,1,25,278.8,10.72307692,0.169062551,0
1,12.06666667,0,0,45,591.2640602,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0,0,1,0,46,603.3307269,12.83682398,0,1
0,0,0,0,43,3747.833333,0.020930233,0,0,0,0,1,0,1,1,3,13,0,0,0,0,1,1,0,43,3747.833333,85.1780303,0,0
0,0,0,0,10,274.3,0,0,0,0,1,0,0,1,1,4,3,0,0,1,0,0,1,0,10,274.3,24.93636364,0,0
0,0,0,0,21,1280.02,0,7.232201859,0,0,0,0,1,1,1,1,20,0,0,0,0,1,1,0,21,1280.02,58.18272727,0.005645659,1
3,45.8,0,0,63,2435.697531,0.00952381,0,0,0,0,1,0,1,1,4,3,0,0,1,0,0,1,0,66,2481.497531,37.03727658,0,0
1,15.2,0,0,81,4536.308139,0.032304527,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,82,4551.508139,54.83744746,0,0
0,0,0,0,15,203.35,0.025,0,0,0,0,1,0,1,1,3,3,0,0,1,0,0,1,0,15,203.35,12.709375,0,0
4,133.8,2,54.4,13,421.7857143,0,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,0,0,19,609.9857143,30.49928572,0,0
0,0,0,0,31,485.6333333,0.019354839,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,0,31,485.6333333,15.17604167,0,0
1,21.2,0,0,21,836.1,0,0,0,0,0,0,1,1,0,9,4,0,0,0,1,0,0,0,22,857.3,37.27391304,0,0
0,0,0,0,30,1500.213333,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,30,1500.213333,48.39397848,0,0
0,0,0,0,3,845.3,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,1,3,845.3,211.325,0,0
0,0,0,0,8,194.4,0,0,0,0,0,1,0,1,0,6,4,0,0,0,1,0,1,0,8,194.4,21.6,0,0
0,0,0,0,2,58.6,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,0,1,0,2,58.6,19.53333333,0,0
0,0,2,842.3,26,1911.711111,0.015384615,8.018832458,0,0,0,1,0,1,1,1,2,0,1,0,0,0,1,1,28,2754.011111,94.96590038,0.002910635,1
0,0,0,0,14,253.1,0.057142857,0,0,0,1,0,0,1,1,2,3,0,0,1,0,0,1,0,14,253.1,16.87333333,0,0
0,0,0,0,3,36.6,0,0,0,0,0,1,0,1,1,6,2,0,1,0,0,0,1,0,3,36.6,9.15,0,0
0,0,0,0,0,0,0.18,0,0,0,1,0,0,1,1,7,6,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,22,821.8933333,0.001515152,0,0,0,0,1,0,1,0,6,1,1,0,0,0,0,1,0,22,821.8933333,35.73449275,0,0
2,23,1,80.6,53,1693.73,0.034545455,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,56,1797.33,31.53210526,0,0
0,0,1,426.2,10,157.0666667,0,32.73061637,0,0,0,1,0,1,1,3,2,0,1,0,0,0,1,0,11,583.2666667,48.60555556,0.056019996,1
0,0,0,0,31,804.0430818,0,0,0,0,1,0,0,1,1,1,3,0,0,1,0,0,1,0,31,804.0430818,25.12634631,0,0
9,115.4,0,0,29,1514.703333,0.005,4.702065533,0,0,0,1,0,1,1,8,1,1,0,0,0,0,1,1,38,1630.103333,41.79752136,0.002882751,0
9,211,1,52.4,22,501.0714286,0,0,0,0,0,1,0,1,1,1,4,0,0,0,1,0,1,1,32,764.4714286,23.16580087,0,1
1,28.2,1,36.2,130,9447.578514,0.012661499,0,0,0,0,1,0,1,1,5,1,1,0,0,0,0,1,0,132,9511.978514,71.51863544,0,0
2,40.9,0,0,9,437.4,0.018181818,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,1,1,11,478.3,39.85833333,0,0
10,275.3333333,1,6,19,719.8833333,0,0,0,0,0,1,0,1,1,5,5,0,0,0,0,1,1,1,30,1001.216667,32.29731183,0,1
2,35.2,0,0,15,521.8666667,0,0,0,0,1,0,0,1,1,9,2,0,1,0,0,0,0,0,17,557.0666667,30.94814815,0,0
0,0,0,0,8,55.3,0,0,0,0,0,1,0,1,1,3,3,0,0,1,0,0,1,0,8,55.3,6.144444444,0,0
8,246.5333333,0,0,79,2150.433333,0.007228916,17.35448787,0,0,0,0,1,1,1,1,3,0,0,1,0,0,1,0,87,2396.966666,27.23825757,0.007237168,0
4,245.8,1,0,28,707.9116667,0,0,0,0,0,1,0,1,1,3,2,0,1,0,0,0,1,0,33,953.7116667,28.05034314,0,0
0,0,0,0,3,96.7,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0,0,1,1,3,96.7,24.175,0,0
16,391.6833333,0,0,24,443.75,0,0,0,0,0,1,0,1,0,7,3,0,0,1,0,0,1,0,40,835.4333333,20.37642276,0,0
4,43.46666667,0,0,4,27.26666667,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,0,0,8,70.73333334,7.85925926,0,1
8,452.5,0,0,30,643.4333333,0,0,0,0,0,0,1,1,1,9,2,0,1,0,0,0,1,0,38,1095.933333,28.1008547,0,0
7,123.2,0,0,16,283.7214286,0.014473684,0,0,0,0,1,0,1,1,3,13,0,0,0,0,1,1,0,23,406.9214286,16.95505953,0,0
0,0,0,0,25,883.9761905,0.02,0,0,0,0,1,0,1,1,3,4,0,0,0,1,0,1,1,25,883.9761905,33.99908425,0,0
2,35.3,0,0,3,18.1,0.033333333,0,0,0,0,1,0,1,1,3,3,0,0,1,0,0,1,1,5,53.4,8.9,0,1
0,0,0,0,29,1970,0,100.7256048,0,0,0,0,1,0,1,5,2,0,1,0,0,0,1,0,29,1970,65.66666667,0.051103808,1
0,0,0,0,4,52.3,0,0,0,0,0,1,0,1,1,6,5,0,0,0,0,1,1,0,4,52.3,10.46,0,0
4,96.8,1,535,9,1888.2,0,0,0,0,0,0,1,1,1,9,2,0,1,0,0,0,1,0,14,2520,168,0,0
4,103,0,0,32,1092.183333,0,0,0,0,0,1,0,1,1,6,1,1,0,0,0,0,1,0,36,1195.183333,32.30225224,0,0
2,15.2,0,0,22,244.2,0.027272727,0,0,0,0,1,0,1,1,7,1,1,0,0,0,0,1,1,24,259.4,10.376,0,0
4,71.7,0,0,8,74.6,0.109090909,0,0,0,0,1,0,1,1,6,13,0,0,0,0,1,1,0,12,146.3,11.25384615,0,0
6,631.1073171,3,7.6,28,2104.573984,0.007189542,35.51518951,0,0,0,0,1,1,1,5,6,0,0,0,0,1,1,0,37,2743.281301,72.19161319,0.012941527,0
7,94.84,0,0,43,1487.229317,0.004545455,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,1,0,50,1582.069317,31.020967,0,0
11,196.15,0,0,141,2623.580864,0,12.50786523,0,0,0,0,1,1,1,6,2,0,1,0,0,0,1,0,152,2819.730864,18.42961349,0.004434264,0
0,0,0,0,32,875.9333333,0.031770833,0,0,0,0,0,1,1,1,3,3,0,0,1,0,0,1,0,32,875.9333333,26.54343434,0,0
1,215.6,2,8,27,2968.9,0.021428571,0,0,0,0,0,1,1,1,6,1,1,0,0,0,0,1,0,30,3192.5,102.983871,0,0
6,88.28,0,0,17,310.9714286,0.031578947,0,0,0,0,0,1,1,1,1,13,0,0,0,0,1,1,0,23,399.2514286,16.63547619,0,0
5,271.75,1,0,40,675.2020988,0.015,0,0,0,0,0,1,1,1,3,2,0,1,0,0,0,1,0,46,946.9520988,20.147917,0,0
0,0,2,32.2,41,1321.322222,0,3.979543638,0,0,0,0,1,0,1,1,2,0,1,0,0,0,1,0,43,1353.522222,30.76186868,0.002937969,0
1,8.1,0,0,16,2227.8,0,0,0,0,0,1,0,1,1,1,5,0,0,0,0,1,0,0,17,2235.9,124.2166667,0,1
3,195.4,2,294.6,93,6412.233333,0,0,0,0,0,1,0,1,1,9,2,0,1,0,0,0,1,0,98,6902.233333,69.71952862,0,1
3,36.2,0,0,2,4,0,27.79373861,0,0,0,0,1,1,1,6,2,0,1,0,0,0,0,1,5,40.2,6.7,0.674605306,0
4,71.33333333,0,0,21,295.3333333,0.016666667,0,0,0,0,1,0,1,0,3,2,0,1,0,0,0,1,1,25,366.6666666,14.1025641,0,1
0,0,3,44,52,1216.364286,0.050909091,0,0,0,0,1,0,1,1,1,13,0,0,0,0,1,1,1,55,1260.364286,22.50650511,0,0
0,0,0,0,35,1608.7,0,0,0,0,0,1,0,1,0,3,2,0,1,0,0,0,0,0,35,1608.7,44.68611111,0,0
0,0,0,0,24,1476.021429,0.013043478,0,0,0,0,1,0,1,1,8,2,0,1,0,0,0,1,0,24,1476.021429,59.04085716,0,0
0,0,0,0,6,1156.5,0,0,0,0,0,0,1,1,1,1,20,0,0,0,0,1,1,0,6,1156.5,165.2142857,0,0
3,25.6,0,0,10,327.7733333,0,11.78466261,0,0,0,1,0,1,1,1,5,0,0,0,0,1,1,0,13,353.3733333,25.24095238,0.033254936,1
6,103.9,3,50.2,9,1759.066667,0.011764706,0,0,0,0,1,0,1,1,7,5,0,0,0,0,1,1,0,18,1913.166667,100.6929825,0,0
11,603.8,2,102.75,305,5018.328289,0.001607717,0,0,0,0,0,1,1,1,6,3,0,0,1,0,0,1,0,318,5724.878289,17.94632692,0,0
0,0,0,0,3,11,0.066666667,0,0,0,1,0,0,1,1,1,4,0,0,0,1,0,1,0,3,11,2.75,0,0
0,0,0,0,31,631.0857143,0.012903226,0,0,0,1,0,0,1,1,8,1,1,0,0,0,0,1,0,31,631.0857143,19.72142857,0,0
1,17.2,0,0,4,192.4,0,0,0,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,5,209.6,34.93333333,0,0
0,0,0,0,1,0,0.2,0,0,0,0,1,0,1,0,7,1,1,0,0,0,0,1,0,1,0,0,0,0
3,61.4,1,0,19,381.6,0.040909091,8.330574815,0,0,0,1,0,1,1,4,1,1,0,0,0,0,1,0,23,443,18.45833333,0.018762556,1
0,0,0,0,20,1002.366667,0,47.57898514,0,0,0,0,1,1,1,4,2,0,1,0,0,0,1,1,20,1002.366667,47.73174605,0.04741934,1
0,0,0,0,12,213.2833333,0.016666667,0,0,0,0,1,0,1,1,3,4,0,0,0,1,0,1,0,12,213.2833333,16.40641025,0,0
